dist_id,dist_label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,dist_mean,dist_var,dist_skew,mean_tortuosity,std_tortuosity,mean_resistance,std_resistance,mean_fractal_dim,std_fractal_dim,mean_lateral_dev,std_lateral_dev,mean_zero_cost_ratio,n_runs,grid_H,grid_W
0,bimodal_p0=0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,290.0,0.0,0.9628,0.0,0.0,0.0,0.0,200,30,60
1,bimodal_p0=0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,9.75,2.4375,-6.0849,1.0247,0.0278,254.35,7.4737,0.9656,0.0301,0.705,0.7881,0.1439,200,30,60
2,bimodal_p0=0.050,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,9.5,4.75,-4.1295,1.059,0.0448,233.35,8.5817,0.9647,0.0483,1.54,1.2065,0.2399,200,30,60
3,bimodal_p0=0.075,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,9.25,6.9375,-3.2271,1.093,0.0615,212.8,10.6171,0.9707,0.0605,2.195,1.5194,0.328,200,30,60
4,bimodal_p0=0.100,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9.0,9.0,-2.6667,1.1412,0.0669,195.05,10.4664,0.9796,0.0593,3.075,1.6833,0.4108,200,30,60
5,bimodal_p0=0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,8.75,10.9375,-2.2678,1.1627,0.0884,178.0,12.1134,0.9761,0.0679,3.495,2.2839,0.471,200,30,60
6,bimodal_p0=0.150,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,8.5,12.75,-1.9604,1.2063,0.0855,160.35,13.1622,1.0033,0.0612,4.005,2.1255,0.5414,200,30,60
7,bimodal_p0=0.175,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825,8.25,14.4375,-1.7107,1.2365,0.0903,144.1,12.7673,0.9895,0.0795,4.545,2.2277,0.5981,200,30,60
8,bimodal_p0=0.200,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.0,16.0,-1.5,1.2765,0.1078,128.8,11.5858,0.9905,0.0767,5.04,2.5849,0.6515,200,30,60
9,bimodal_p0=0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775,7.75,17.4375,-1.3171,1.3187,0.1011,114.25,11.71,0.998,0.0774,5.795,2.5109,0.7014,200,30,60
10,bimodal_p0=0.250,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,7.5,18.75,-1.1547,1.361,0.1407,102.2,11.995,0.9976,0.0753,6.275,3.2048,0.7401,200,30,60
11,bimodal_p0=0.275,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725,7.25,19.9375,-1.0078,1.3928,0.1413,88.6,12.7614,1.0111,0.0763,6.59,2.9624,0.7798,200,30,60
12,bimodal_p0=0.300,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.0,21.0,-0.8729,1.443,0.1562,73.9,12.2286,1.0104,0.0815,7.055,3.1578,0.8228,200,30,60
13,bimodal_p0=0.325,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,6.75,21.9375,-0.7473,1.4693,0.1546,61.45,11.7938,1.0131,0.0736,7.54,3.2452,0.8555,200,30,60
14,bimodal_p0=0.350,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,6.5,22.75,-0.629,1.5568,0.1913,50.35,10.58,1.02,0.0822,8.62,3.8873,0.8879,200,30,60
15,bimodal_p0=0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,6.25,23.4375,-0.5164,1.5698,0.1899,40.7,9.9501,1.0218,0.0795,8.62,4.2028,0.9102,200,30,60
16,bimodal_p0=0.400,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.0,24.0,-0.4082,1.62,0.2476,30.5,9.1195,1.0349,0.0751,9.215,4.7889,0.934,200,30,60
17,bimodal_p0=0.425,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,5.75,24.4375,-0.3034,1.663,0.2461,19.9,8.0194,1.0316,0.0761,10.015,4.8686,0.9582,200,30,60
18,bimodal_p0=0.450,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,5.5,24.75,-0.201,1.7148,0.2405,12.25,7.6636,1.0357,0.0729,10.755,4.9869,0.9751,200,30,60
19,bimodal_p0=0.475,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,5.25,24.9375,-0.1001,1.6675,0.2648,6.2,6.6166,1.0208,0.0784,10.17,5.2458,0.9869,200,30,60
20,bimodal_p0=0.500,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,25.0,0.0,1.5838,0.2377,1.9,4.0586,1.0274,0.0793,9.135,4.6373,0.9958,200,30,60
21,bimodal_p0=0.525,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,4.75,24.9375,0.1001,1.4572,0.1495,0.2,1.4035,1.0239,0.0763,6.955,2.7625,0.9996,200,30,60
22,bimodal_p0=0.550,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,4.5,24.75,0.201,1.356,0.0924,0.0,0.0,1.0121,0.0781,5.58,2.3942,1.0,200,30,60
23,bimodal_p0=0.575,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,4.25,24.4375,0.3034,1.2893,0.0727,0.0,0.0,1.006,0.0785,4.695,2.0005,1.0,200,30,60
24,bimodal_p0=0.600,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,24.0,0.4082,1.2428,0.0618,0.0,0.0,1.0076,0.0776,4.02,1.4936,1.0,200,30,60
25,bimodal_p0=0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,3.75,23.4375,0.5164,1.206,0.0498,0.0,0.0,0.9885,0.0739,3.675,1.3853,1.0,200,30,60
26,bimodal_p0=0.650,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,3.5,22.75,0.629,1.174,0.044,0.0,0.0,0.9886,0.0719,3.11,1.231,1.0,200,30,60
27,bimodal_p0=0.675,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,3.25,21.9375,0.7473,1.146,0.0421,0.0,0.0,0.9848,0.071,2.65,1.1419,1.0,200,30,60
28,bimodal_p0=0.700,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,21.0,0.8729,1.124,0.0398,0.0,0.0,0.9878,0.0631,2.345,0.9275,1.0,200,30,60
29,bimodal_p0=0.725,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,2.75,19.9375,1.0078,1.0987,0.0372,0.0,0.0,0.979,0.0578,2.02,1.0023,1.0,200,30,60
30,bimodal_p0=0.750,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.5,18.75,1.1547,1.0838,0.0326,0.0,0.0,0.9757,0.0535,1.79,0.86,1.0,200,30,60
31,bimodal_p0=0.775,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,2.25,17.4375,1.3171,1.0665,0.0304,0.0,0.0,0.9721,0.0494,1.52,0.7432,1.0,200,30,60
32,bimodal_p0=0.800,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,16.0,1.5,1.0507,0.0301,0.0,0.0,0.9775,0.0343,1.215,0.6641,1.0,200,30,60
33,bimodal_p0=0.825,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,1.75,14.4375,1.7107,1.0397,0.0246,0.0,0.0,0.9706,0.0356,1.025,0.5531,1.0,200,30,60
34,bimodal_p0=0.850,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.5,12.75,1.9604,1.0288,0.0176,0.0,0.0,0.9688,0.0293,0.825,0.4532,1.0,200,30,60
35,bimodal_p0=0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.25,10.9375,2.2678,1.0227,0.0156,0.0,0.0,0.9681,0.0235,0.68,0.4676,1.0,200,30,60
36,bimodal_p0=0.900,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,2.6667,1.0158,0.0167,0.0,0.0,0.966,0.0208,0.475,0.5006,1.0,200,30,60
37,bimodal_p0=0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.75,6.9375,3.2271,1.0113,0.0158,0.0,0.0,0.9675,0.0102,0.34,0.4749,1.0,200,30,60
38,bimodal_p0=0.950,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5,4.75,4.1295,1.007,0.0136,0.0,0.0,0.966,0.0067,0.21,0.4083,1.0,200,30,60
39,bimodal_p0=0.975,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.25,2.4375,6.0849,1.003,0.0096,0.0,0.0,0.9641,0.0045,0.09,0.2869,1.0,200,30,60
40,bimodal_p0=1.000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9628,0.0,0.0,0.0,1.0,200,30,60
41,uniform_0to1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,1.5828,0.2434,0.175,0.3939,1.0216,0.0811,8.8,4.4845,0.9961,200,30,60
42,uniform_0to2,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6667,0.0,1.5787,0.1801,7.085,1.3291,1.0242,0.0816,8.845,3.947,0.8564,200,30,60
43,uniform_0to3,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.25,0.0,1.494,0.1471,14.755,1.8607,1.0194,0.0837,7.46,3.1731,0.722,200,30,60
44,uniform_0to4,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.4457,0.1397,22.735,2.4831,1.0204,0.081,6.965,3.1003,0.6221,200,30,60
45,uniform_0to5,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,2.5,2.9167,0.0,1.4175,0.1212,31.035,2.9695,1.0051,0.0821,6.455,2.7415,0.5338,200,30,60
46,uniform_0to6,0.142857,0.142857,0.142857,0.142857,0.142857,0.142857,0.142857,0.0,0.0,0.0,0.0,3.0,4.0,-0.0,1.3855,0.1152,39.475,3.503,1.0194,0.084,6.07,2.619,0.4783,200,30,60
47,uniform_0to7,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,3.5,5.25,0.0,1.3845,0.1188,47.645,3.6614,1.0093,0.086,6.295,2.7083,0.4229,200,30,60
48,uniform_0to8,0.111111,0.111111,0.111111,0.111111,0.111111,0.111111,0.111111,0.111111,0.111111,0.0,0.0,4.0,6.6667,0.0,1.3818,0.111,56.22,4.6291,1.0082,0.0836,5.81,2.4235,0.3851,200,30,60
49,uniform_0to9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,4.5,8.25,-0.0,1.3525,0.111,64.09,5.4369,1.0151,0.0769,5.62,2.4588,0.3463,200,30,60
50,uniform_0to10,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,5.0,10.0,0.0,1.361,0.1206,72.33,5.3134,1.0152,0.08,5.8,2.8106,0.3298,200,30,60
51,uniform_1to2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.25,0.0,1.0488,0.0381,36.12,1.0202,0.9686,0.044,1.235,0.9296,0.0,200,30,60
52,uniform_1to3,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6667,0.0,1.1098,0.055,44.2,1.6685,0.9734,0.0612,2.495,1.3636,0.0,200,30,60
53,uniform_1to4,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25,0.0,1.143,0.0588,52.265,2.0776,0.9838,0.0598,2.975,1.4334,0.0,200,30,60
54,uniform_1to5,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.1555,0.068,60.945,2.5739,0.9807,0.0689,3.225,1.6456,0.0,200,30,60
55,uniform_1to6,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,3.5,2.9167,0.0,1.1803,0.0757,68.94,3.1712,0.984,0.0732,3.52,1.8348,0.0,200,30,60
56,uniform_1to7,0.0,0.142857,0.142857,0.142857,0.142857,0.142857,0.142857,0.142857,0.0,0.0,0.0,4.0,4.0,-0.0,1.1978,0.0667,76.815,3.6904,0.9884,0.0725,3.595,1.6778,0.0,200,30,60
57,uniform_1to8,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,4.5,5.25,0.0,1.2047,0.0711,85.4,4.1661,0.9837,0.0752,3.785,1.6316,0.0,200,30,60
58,uniform_1to9,0.0,0.111111,0.111111,0.111111,0.111111,0.111111,0.111111,0.111111,0.111111,0.111111,0.0,5.0,6.6667,0.0,1.2107,0.0733,93.535,4.8192,0.9857,0.0674,3.93,1.8929,0.0,200,30,60
59,uniform_1to10,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.5,8.25,-0.0,1.2223,0.0837,102.915,5.0333,0.9867,0.0769,3.9,1.8322,0.0,200,30,60
60,uniform_2to3,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.25,0.0,1.0127,0.0185,65.95,1.097,0.9653,0.0185,0.375,0.5439,0.0,200,30,60
61,uniform_2to4,0.0,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6667,0.0,1.0372,0.0314,75.29,1.6912,0.9662,0.0387,0.96,0.7884,0.0,200,30,60
62,uniform_2to5,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,3.5,1.25,0.0,1.0637,0.0394,84.64,2.2529,0.9666,0.0544,1.57,0.9899,0.0,200,30,60
63,uniform_2to6,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0837,0.0437,93.39,2.8475,0.9674,0.0594,1.905,0.9904,0.0,200,30,60
64,uniform_2to7,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.0,4.5,2.9167,0.0,1.1028,0.0552,102.275,3.4958,0.9663,0.0648,2.22,1.3419,0.0,200,30,60
65,uniform_2to8,0.0,0.0,0.142857,0.142857,0.142857,0.142857,0.142857,0.142857,0.142857,0.0,0.0,5.0,4.0,-0.0,1.1157,0.054,110.74,4.1277,0.983,0.0609,2.37,1.2534,0.0,200,30,60
66,uniform_2to9,0.0,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,5.5,5.25,0.0,1.1257,0.0595,118.995,4.3114,0.9783,0.0625,2.665,1.312,0.0,200,30,60
67,uniform_2to10,0.0,0.0,0.111111,0.111111,0.111111,0.111111,0.111111,0.111111,0.111111,0.111111,0.111111,6.0,6.6667,0.0,1.1343,0.0607,127.93,5.2948,0.9691,0.0711,2.765,1.4248,0.0,200,30,60
68,uniform_3to4,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.25,0.0,1.0037,0.011,95.305,1.1127,0.9645,0.0054,0.11,0.3293,0.0,200,30,60
69,uniform_3to5,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,4.0,0.6667,0.0,1.0173,0.0227,105.39,1.8123,0.965,0.026,0.475,0.601,0.0,200,30,60
70,uniform_3to6,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,4.5,1.25,0.0,1.0315,0.0292,115.145,2.1766,0.9663,0.0322,0.86,0.7832,0.0,200,30,60
71,uniform_3to7,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,5.0,2.0,-0.0,1.0462,0.0327,124.52,2.8123,0.9722,0.0358,1.19,0.8411,0.0,200,30,60
72,uniform_3to8,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.0,5.5,2.9167,-0.0,1.0565,0.038,133.65,3.4477,0.9694,0.0435,1.395,0.9766,0.0,200,30,60
73,uniform_3to9,0.0,0.0,0.0,0.142857,0.142857,0.142857,0.142857,0.142857,0.142857,0.142857,0.0,6.0,4.0,0.0,1.0737,0.0391,142.37,3.8714,0.9657,0.0541,1.84,0.9997,0.0,200,30,60
74,uniform_3to10,0.0,0.0,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,6.5,5.25,0.0,1.087,0.051,151.775,4.8468,0.9712,0.0575,2.05,1.2868,0.0,200,30,60
75,uniform_4to5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4.5,0.25,0.0,1.0003,0.0033,124.19,1.1665,0.9624,0.0065,0.01,0.0997,0.0,200,30,60
76,uniform_4to6,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,5.0,0.6667,0.0,1.008,0.0147,134.55,1.856,0.9629,0.0186,0.24,0.4397,0.0,200,30,60
77,uniform_4to7,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,5.5,1.25,0.0,1.0147,0.0205,144.8,2.5401,0.9651,0.0255,0.41,0.5599,0.0,200,30,60
78,uniform_4to8,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,6.0,2.0,0.0,1.0277,0.027,154.445,3.0502,0.968,0.0279,0.755,0.7194,0.0,200,30,60
79,uniform_4to9,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,6.5,2.9167,-0.0,1.0425,0.0327,164.14,3.6007,0.9677,0.0402,1.095,0.7739,0.0,200,30,60
80,uniform_4to10,0.0,0.0,0.0,0.0,0.142857,0.142857,0.142857,0.142857,0.142857,0.142857,0.142857,7.0,4.0,-0.0,1.0465,0.035,173.655,4.3428,0.9716,0.0343,1.275,0.9507,0.0,200,30,60
81,uniform_5to6,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,5.5,0.25,0.0,1.0,0.0,153.325,1.2028,0.9628,0.0,0.0,0.0,0.0,200,30,60
82,uniform_5to7,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.0,6.0,0.6667,0.0,1.003,0.0096,163.9,1.9336,0.963,0.01,0.09,0.2869,0.0,200,30,60
83,uniform_5to8,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,6.5,1.25,0.0,1.01,0.0164,174.005,2.7628,0.9634,0.018,0.295,0.4787,0.0,200,30,60
84,uniform_5to9,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,7.0,2.0,0.0,1.0193,0.0217,184.285,3.1181,0.9631,0.0301,0.56,0.6232,0.0,200,30,60
85,uniform_5to10,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,7.5,2.9167,-0.0,1.0238,0.0253,194.19,3.6249,0.966,0.0292,0.67,0.7097,0.0,200,30,60
86,uniform_6to7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,6.5,0.25,0.0,1.0,0.0,182.305,1.1997,0.9628,0.0,0.0,0.0,0.0,200,30,60
87,uniform_6to8,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.0,0.0,7.0,0.6667,0.0,1.0015,0.0069,193.14,1.8729,0.962,0.0115,0.045,0.2078,0.0,200,30,60
88,uniform_6to9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,7.5,1.25,0.0,1.0067,0.0138,203.63,2.3195,0.9637,0.0146,0.2,0.4133,0.0,200,30,60
89,uniform_6to10,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,8.0,2.0,0.0,1.0133,0.0186,214.16,3.123,0.9614,0.0247,0.39,0.5379,0.0,200,30,60
90,uniform_7to8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,7.5,0.25,0.0,1.0,0.0,211.29,1.2096,0.9628,0.0,0.0,0.0,0.0,200,30,60
91,uniform_7to9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.0,8.0,0.6667,0.0,1.0003,0.0033,221.795,1.9755,0.9629,0.0017,0.01,0.0997,0.0,200,30,60
92,uniform_7to10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,8.5,1.25,0.0,1.003,0.0096,232.285,2.8149,0.9636,0.0079,0.09,0.2869,0.0,200,30,60
93,uniform_8to9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,8.5,0.25,0.0,1.0,0.0,240.455,1.1639,0.9628,0.0,0.0,0.0,0.0,200,30,60
94,uniform_8to10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,9.0,0.6667,0.0,1.0002,0.0024,250.96,1.8911,0.9628,0.001,0.005,0.0707,0.0,200,30,60
95,obstacles_p10=0.000,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,4.5,8.25,-0.0,1.3647,0.1112,64.37,5.0399,1.0135,0.0733,5.98,2.5617,0.3451,200,30,60
96,obstacles_p10=0.050,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.05,4.775,9.2744,0.0229,1.3583,0.1075,68.71,5.3186,1.0103,0.082,5.69,2.4687,0.3283,200,30,60
97,obstacles_p10=0.100,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.1,5.05,10.1475,-0.0084,1.3492,0.1027,72.895,5.7278,1.0114,0.0823,5.4,2.2529,0.319,200,30,60
