p0,p10,tortuosity,resistance
0.2483782661137152,0.7516217338862848,1.48,300
0.2269653348176779,0.7730346651823221,1.57,320
0.7803117546470388,0.21968824535296116,1.08,0
0.8442524023992848,0.15574759760071522,1.03,0
0.7392589170966467,0.2607410829033533,1.12,0
0.8709611280686248,0.1290388719313752,1.04,0
0.5959938082114905,0.4040061917885095,1.29,0
0.3429357330797115,0.6570642669202885,1.52,160
0.2651544139237954,0.7348455860762046,1.58,300
0.818522124998145,0.18147787500185497,1.06,0
0.7877685162967505,0.2122314837032495,1.08,0
0.3298467348739741,0.6701532651260259,1.87,170
0.5947123291615916,0.40528767083840844,1.3,0
0.651192558395678,0.348807441604322,1.22,0
0.7201348763232752,0.2798651236767248,1.15,0
0.3026383715005035,0.6973616284994966,1.68,220
0.7444865612945719,0.2555134387054281,1.13,0
0.636796005182263,0.363203994817737,1.22,0
0.21866411470898328,0.7813358852910167,1.65,350
0.2435513213382226,0.7564486786617775,1.53,330
0.6454247075147898,0.35457529248521025,1.23,0
0.7172720850740972,0.28272791492590277,1.14,0
0.605874095893324,0.39412590410667603,1.32,0
0.6259647527933344,0.3740352472066656,1.26,0
0.15793080131286752,0.8420691986871325,1.7,490
0.8471622540084206,0.1528377459915794,1.04,0
0.20124729702565525,0.7987527029743448,1.58,380
0.51026274691319,0.48973725308681004,1.86,0
0.7910103853744467,0.20898961462555332,1.07,0
0.8598790656632167,0.1401209343367833,1.01,0
0.15796445145867344,0.8420355485413266,1.41,460
0.33063985889285946,0.6693601411071406,1.6,130
0.8131647653794465,0.18683523462055351,1.08,0
0.7084331893598876,0.29156681064011236,1.14,0
0.26267453205905794,0.737325467940942,1.47,290
0.8758834692350148,0.12411653076498519,1.02,0
0.745567890668832,0.254432109331168,1.14,0
0.10857305909198188,0.8914269409080181,1.25,600
0.4858795598114826,0.5141204401885173,2.17,10
0.6779905297545102,0.32200947024548976,1.18,0
0.7981330648208083,0.20186693517919174,1.09,0
0.6143177675080156,0.3856822324919844,1.23,0
0.6751916965017635,0.32480830349823653,1.21,0
0.5452640944785265,0.45473590552147347,1.44,0
0.343968254834582,0.6560317451654181,1.43,140
0.22062317563778314,0.7793768243622169,1.4,360
0.6903272284795454,0.3096727715204546,1.16,0
0.7335648824881799,0.26643511751182014,1.16,0
0.5132971113730348,0.4867028886269652,1.62,0
0.7052085282973752,0.29479147170262476,1.15,0
0.3837510748481284,0.6162489251518716,2.13,100
0.43057618684096743,0.5694238131590326,1.75,50
0.50221207832618,0.49778792167382,1.72,0
0.8165944420460086,0.18340555795399138,1.08,0
0.8894988881616315,0.11050111183836853,1.03,0
0.8069485812030942,0.1930514187969058,1.09,0
0.5772694189149664,0.4227305810850336,1.38,0
0.34431534893995136,0.6556846510600487,1.83,160
0.6118532333376266,0.38814676666237335,1.3,0
0.5226952628829569,0.47730473711704313,1.52,0
0.3643672433478348,0.6356327566521651,1.77,120
0.3467190453025327,0.6532809546974673,1.79,130
0.802989395397391,0.197010604602609,1.08,0
0.5820654896885887,0.41793451031141127,1.26,0
0.5206749454834582,0.47932505451654184,1.62,0
0.6144493148018998,0.3855506851981002,1.29,0
0.6177859881658896,0.3822140118341104,1.27,0
0.8664347704873503,0.1335652295126497,1.02,0
0.5373637776878507,0.4626362223121493,1.42,0
0.25495550862475014,0.7450444913752499,1.48,300
0.7441851005255689,0.25581489947443115,1.11,0
0.8540655859264334,0.14593441407356655,1.05,0
0.7767676599086788,0.2232323400913212,1.08,0
0.6661920803528363,0.3338079196471637,1.22,0
0.2971640101870749,0.702835989812925,1.66,210
0.3233776685745669,0.6766223314254332,1.55,170
0.19020827777008817,0.8097917222299118,1.37,430
0.3683456172572158,0.6316543827427842,1.88,110
0.24281251419994856,0.7571874858000515,1.67,270
0.42536441565994176,0.5746355843400582,1.88,40
0.7802465750941894,0.21975342490581062,1.09,0
0.2774716564995545,0.7225283435004455,1.83,210
0.43432640770899544,0.5656735922910046,1.75,40
0.18238177720768603,0.817618222792314,1.41,430
0.6883047628150809,0.3116952371849191,1.19,0
0.6373218244800891,0.3626781755199109,1.25,0
0.7084366988709944,0.29156330112900564,1.15,0
0.7131300717520587,0.28686992824794133,1.16,0
0.19732320450244042,0.8026767954975595,1.38,420
0.6821461606192787,0.3178538393807213,1.18,0
0.11419302382746893,0.8858069761725311,1.32,570
0.49191442778240707,0.508085572217593,1.85,0
0.5020255276418929,0.4979744723581071,2.16,10
0.8383264610533451,0.16167353894665493,1.07,0
0.6789683707902012,0.3210316292097988,1.17,0
0.2011812178539925,0.7988187821460075,1.5,410
0.1602523243148901,0.8397476756851099,1.3,520
0.389304428699464,0.610695571300536,2.2,70
0.33878386332810345,0.6612161366718965,1.74,150
0.8555239086074617,0.14447609139253825,1.05,0
0.5356095609974274,0.4643904390025726,1.46,0
0.18091696476215438,0.8190830352378456,1.39,460
0.5906007440712419,0.40939925592875814,1.3,0
0.7714995391817304,0.22850046081826958,1.08,0
0.1428910005893612,0.8571089994106388,1.28,500
0.3734022075576115,0.6265977924423884,1.73,120
0.11742327571408842,0.8825767242859116,1.3,580
0.7902831802839114,0.20971681971608858,1.07,0
0.8299951993445396,0.17000480065546042,1.05,0
0.2557866363216782,0.7442133636783218,1.68,280
0.10424685276191177,0.8957531472380882,1.44,600
0.3103329378881375,0.6896670621118626,1.64,180
0.7402685293266987,0.25973147067330127,1.12,0
0.328937088173148,0.6710629118268521,1.64,140
0.7975046384754718,0.20249536152452818,1.05,0
0.32393913528669094,0.6760608647133091,1.64,160
0.1191119747671225,0.8808880252328775,1.25,590
0.459892543364553,0.540107456635447,1.92,30
0.520081425279021,0.479918574720979,1.42,0
0.26675741953856547,0.7332425804614345,1.52,280
0.362102918129456,0.6378970818705441,1.83,120
0.687826521642729,0.31217347835727105,1.18,0
0.7020458498244726,0.2979541501755274,1.17,0
0.32024422852964646,0.6797557714703535,1.62,180
0.8220624916858768,0.17793750831412325,1.06,0
0.8400846018220866,0.15991539817791345,1.04,0
0.7684426871663392,0.23155731283366077,1.13,0
0.10725074395141831,0.8927492560485817,1.32,580
0.6937251274523734,0.30627487254762664,1.19,0
0.19894612966755149,0.8010538703324486,1.4,390
0.10335250261292633,0.8966474973870737,1.33,610
0.45661614027553044,0.5433838597244696,1.92,20
0.4090207718135275,0.5909792281864725,2.16,80
0.5049109981910372,0.49508900180896276,1.72,0
0.5471393098858374,0.45286069011416263,1.39,0
0.753814660970878,0.24618533902912199,1.11,0
0.4818726026482083,0.5181273973517917,1.92,10
0.5949935879529755,0.4050064120470245,1.27,0
0.5961159506418025,0.40388404935819755,1.31,0
0.8987888708939267,0.10121112910607333,1.03,0
0.7491624761138992,0.2508375238861008,1.13,0
0.198835735693143,0.801164264306857,1.49,410
0.8730480203698683,0.12695197963013172,1.03,0
0.25161891779496354,0.7483810822050365,1.71,320
0.7264422399906353,0.2735577600093647,1.13,0
0.45033273386822864,0.5496672661317714,1.6,10
0.8784103213190487,0.12158967868095127,1.03,0
0.6863755366386439,0.3136244633613561,1.18,0
0.46795187552436507,0.532048124475635,1.74,10
0.14860209877621458,0.8513979012237854,1.39,440
0.8909715916796354,0.10902840832036464,1.03,0
0.6164286817228555,0.3835713182771445,1.27,0
0.8204351361801954,0.17956486381980463,1.05,0
0.311463067787773,0.688536932212227,1.74,170
0.2636043246565604,0.7363956753434395,1.54,290
0.41676311719439907,0.5832368828056009,1.68,60
0.32939981998729845,0.6706001800127015,1.75,170
0.1890371703179793,0.8109628296820207,1.42,440
0.5456709503304977,0.45432904966950227,1.59,0
0.5690670068335141,0.4309329931664859,1.35,0
0.6280600286881247,0.3719399713118753,1.25,0
0.21861634839145846,0.7813836516085415,1.67,340
0.4608252908146776,0.5391747091853224,1.68,20
0.32388069432987143,0.6761193056701286,1.54,180
0.8910277329015198,0.10897226709848018,1.01,0
0.43586426870624617,0.5641357312937538,2.49,50
0.8246270117044061,0.1753729882955939,1.04,0
0.740083000839833,0.259916999160167,1.14,0
0.14267122809120006,0.8573287719088,1.31,530
0.47476769983023914,0.5252323001697609,1.81,0
0.10650373620437997,0.8934962637956201,1.28,600
0.3840989657659374,0.6159010342340626,1.56,90
0.8511719674007623,0.14882803259923771,1.04,0
0.11804105354470168,0.8819589464552984,1.27,570
0.5565009364352312,0.44349906356476876,1.43,0
0.19143529845574472,0.8085647015442553,1.54,420
0.6079243295976992,0.39207567040230085,1.22,0
0.8579669913214752,0.14203300867852475,1.04,0
0.5337261072418503,0.4662738927581497,1.44,0
0.27804635791962734,0.7219536420803727,1.56,260
0.851406610807869,0.14859338919213105,1.03,0
0.6039752529742182,0.39602474702578183,1.29,0
0.49259779574739826,0.5074022042526017,1.78,0
0.7527572781029384,0.24724272189706165,1.12,0
0.6138126964455717,0.3861873035544283,1.29,0
0.314526837066214,0.685473162933786,1.75,200
0.7699352024210665,0.2300647975789335,1.09,0
0.46265129237668745,0.5373487076233125,1.63,10
0.11682867127241972,0.8831713287275803,1.23,590
0.24151546812463423,0.7584845318753658,1.37,340
0.6564576414528781,0.3435423585471219,1.22,0
0.606893081139709,0.39310691886029103,1.31,0
0.6733764497638212,0.32662355023617884,1.2,0
0.4967060168380852,0.5032939831619148,1.62,10
0.32892801658736864,0.6710719834126313,1.68,150
0.17139348638951823,0.8286065136104818,1.37,450
0.4398747597376203,0.5601252402623798,2.28,30
0.11691215299250174,0.8830878470074983,1.27,610
0.7407539933435678,0.25924600665643216,1.12,0
0.6022773903870493,0.3977226096129507,1.34,0
0.735145611296633,0.26485438870336697,1.13,0
0.7850020659152458,0.2149979340847542,1.1,0
0.19332246782802748,0.8066775321719726,1.46,420
0.32853020584325404,0.671469794156746,1.79,190
0.6088912920225212,0.39110870797747876,1.29,0
0.5777027587943894,0.42229724120561063,1.35,0
0.4456843200367353,0.5543156799632647,1.96,30
0.4149495719287457,0.5850504280712543,2.01,60
0.8125591634413579,0.18744083655864208,1.08,0
0.1782051579997085,0.8217948420002915,1.6,430
0.6556243941378701,0.3443756058621299,1.21,0
0.8859245481827772,0.11407545181722278,1.01,0
0.7105410560709302,0.2894589439290698,1.17,0
0.3108974584076194,0.6891025415923806,1.5,170
0.2817730383387231,0.7182269616612769,1.43,230
0.6566924387549238,0.3433075612450762,1.26,0
0.654124046548136,0.34587595345186395,1.2,0
0.6756574657829811,0.32434253421701886,1.22,0
0.8025452268288301,0.19745477317116988,1.08,0
0.2954572576434346,0.7045427423565653,1.48,180
0.8025935950246512,0.19740640497534878,1.07,0
0.8344962010722812,0.16550379892771883,1.05,0
0.5889513386862244,0.4110486613137756,1.31,0
0.34902617135161135,0.6509738286483886,1.71,130
0.6101145886810457,0.38988541131895427,1.3,0
0.6385521461146506,0.3614478538853494,1.23,0
0.233532864109735,0.766467135890265,1.6,310
0.5199344872608865,0.48006551273911346,1.5,0
0.3703898585573326,0.6296101414426674,1.81,100
0.8383482660825398,0.16165173391746024,1.06,0
0.5088963528237899,0.49110364717621013,1.77,0
0.7224506663331323,0.27754933366686774,1.16,0
0.8945137607284126,0.1054862392715874,1.03,0
0.4660278011062565,0.5339721988937435,1.87,20
0.19440521006370615,0.8055947899362939,1.39,390
0.4812739045046488,0.5187260954953512,1.81,20
0.6503837792305488,0.3496162207694512,1.26,0
0.32906410086277194,0.6709358991372281,1.68,150
0.5519198433328532,0.44808015666714684,1.32,0
0.322345188112187,0.677654811887813,1.47,190
0.16938921150855377,0.8306107884914462,1.49,490
0.48230108072488537,0.5176989192751147,2.42,10
0.18309852219773834,0.8169014778022616,1.47,420
0.489374968829887,0.510625031170113,1.64,20
0.7307258810667742,0.26927411893322584,1.14,0
0.1858939289027024,0.8141060710972976,1.46,410
0.4187181191664855,0.5812818808335145,1.67,40
0.8425056190671851,0.15749438093281487,1.05,0
0.3106682397031249,0.6893317602968752,1.7,170
0.3148054536952346,0.6851945463047654,1.56,180
0.7615674278188744,0.23843257218112557,1.1,0
0.21171106266383222,0.7882889373361678,1.56,370
0.17807046851588365,0.8219295314841164,1.46,470
0.770297097588843,0.22970290241115698,1.12,0
0.2814375977016192,0.7185624022983808,1.61,240
0.32470990511969283,0.6752900948803071,1.5,190
0.8428982789742081,0.1571017210257919,1.03,0
0.6618504866837092,0.33814951331629084,1.22,0
0.7207102985689828,0.27928970143101717,1.16,0
0.10380274742972775,0.8961972525702723,1.18,640
0.4373566141688719,0.5626433858311282,1.94,40
0.8704663642451314,0.12953363575486865,1.02,0
0.3007447423667797,0.6992552576332203,1.67,190
0.4679561052702228,0.5320438947297772,1.72,10
0.5788031849737089,0.42119681502629114,1.36,0
0.36678462779088133,0.6332153722091187,1.6,120
0.324704227231262,0.675295772768738,1.76,160
0.7068177902201347,0.2931822097798653,1.17,0
0.3878309706562022,0.6121690293437978,1.99,90
0.75831744601042,0.24168255398958005,1.12,0
0.862798991115103,0.13720100888489695,1.04,0
0.21851716832686618,0.7814828316731338,1.43,330
0.5459152496886156,0.4540847503113844,1.44,0
0.3931052472122179,0.6068947527877822,2.2,80
0.7160397751880404,0.2839602248119596,1.15,0
0.7099536763566948,0.2900463236433052,1.13,0
0.6754243849272981,0.32457561507270194,1.19,0
0.6455150596286114,0.35448494037138856,1.22,0
0.8277545926397595,0.17224540736024052,1.06,0
0.7992262620322471,0.20077373796775289,1.07,0
0.4251789637968775,0.5748210362031225,1.74,40
0.12541973508982612,0.8745802649101739,1.34,560
0.6638434345473748,0.3361565654526252,1.21,0
0.14743554097220885,0.8525644590277912,1.39,500
0.6482227265772722,0.3517772734227278,1.21,0
0.523193808826997,0.47680619117300305,1.63,0
0.5809350238792151,0.41906497612078486,1.35,0
0.7174719420190083,0.2825280579809917,1.14,0
0.17477081527489116,0.8252291847251089,1.39,440
0.4495049165751338,0.5504950834248662,1.79,50
0.4325768940129446,0.5674231059870554,1.91,30
0.8334960838746941,0.1665039161253059,1.06,0
0.5061952663008696,0.49380473369913036,1.5,0
0.784767168696426,0.21523283130357396,1.1,0
0.37893353284944215,0.6210664671505579,1.82,130
0.762406759371053,0.23759324062894704,1.12,0
0.18764130972356652,0.8123586902764335,1.35,390
0.6119345123695824,0.3880654876304176,1.31,0
0.11634037394170377,0.8836596260582963,1.26,600
0.7105255582354815,0.28947444176451853,1.18,0
0.6120454077329406,0.3879545922670594,1.33,0
0.5721449844585371,0.4278550155414629,1.33,0
0.34599616469165106,0.6540038353083489,1.68,140
0.5539854333002616,0.4460145666997384,1.46,0
0.144693281783102,0.855306718216898,1.53,480
0.6935329653266957,0.3064670346733043,1.19,0
0.8270847186796895,0.17291528132031053,1.04,0
0.6570113890586178,0.3429886109413822,1.2,0
0.3886246358561054,0.6113753641438946,1.84,90
0.6418232618035131,0.3581767381964869,1.22,0
0.49360844812249216,0.5063915518775078,1.75,10
0.8998774704643493,0.1001225295356507,1.02,0
0.6289019972246017,0.3710980027753983,1.27,0
0.14237908501906338,0.8576209149809366,1.48,530
0.6584292805274091,0.3415707194725909,1.23,0
0.13794919522536483,0.8620508047746351,1.32,530
0.30143655013295984,0.6985634498670401,1.93,200
0.8617913766426626,0.1382086233573374,1.03,0
0.418349205696425,0.581650794303575,1.67,60
0.8234589874621657,0.17654101253783427,1.05,0
0.28412187899190927,0.7158781210080907,1.64,230
0.5359386737825578,0.4640613262174422,1.51,0
0.5993935538921672,0.4006064461078328,1.3,0
0.11604498275465946,0.8839550172453405,1.37,590
0.6880009271525324,0.31199907284746764,1.18,0
0.1315312693811043,0.8684687306188957,1.37,540
0.6178377352476601,0.38216226475233994,1.26,0
0.4102377930610688,0.5897622069389312,2.0,50
0.7808794322524323,0.21912056774756772,1.11,0
0.2633555877430073,0.7366444122569926,1.41,280
0.46626010822097674,0.5337398917790233,1.5,20
0.2921266410739537,0.7078733589260463,1.62,260
0.8433034935329125,0.15669650646708755,1.03,0
0.6113240048506102,0.3886759951493898,1.35,0
0.5573312764393551,0.4426687235606449,1.48,0
0.7590854672758152,0.24091453272418484,1.1,0
0.2760873945966079,0.7239126054033921,1.77,220
0.5963541494096337,0.4036458505903663,1.35,0
0.6088772745870539,0.3911227254129461,1.28,0
0.7841618790939054,0.21583812090609455,1.1,0
0.3312154377403794,0.6687845622596206,1.55,150
0.7384793749261913,0.2615206250738087,1.12,0
0.21399254870761217,0.7860074512923878,1.48,360
0.6828704381960409,0.3171295618039591,1.18,0
0.3494577272322923,0.6505422727677077,1.56,150
0.6661128230605557,0.33388717693944425,1.2,0
0.6887992595264613,0.31120074047353874,1.16,0
0.7459080821738964,0.25409191782610363,1.11,0
0.3684239195093053,0.6315760804906947,2.05,120
0.6363651653713847,0.36363483462861534,1.26,0
0.5291692622503597,0.47083073774964035,1.56,0
0.5347100452326115,0.46528995476738855,1.5,0
0.7251538807468481,0.27484611925315194,1.14,0
0.4918404462039312,0.5081595537960688,1.35,0
0.14524559586666355,0.8547544041333365,1.3,490
0.31023035405299987,0.6897696459470002,1.39,200
0.6294914039081968,0.3705085960918032,1.25,0
0.7861322522953458,0.21386774770465422,1.06,0
0.8667156170586998,0.13328438294130018,1.04,0
0.735887122456743,0.26411287754325696,1.11,0
0.27401942064997176,0.7259805793500282,1.8,260
0.1471979365382179,0.8528020634617821,1.32,510
0.39109963684815807,0.6089003631518419,1.4,100
0.6098853072358787,0.39011469276412125,1.25,0
0.6923437705908946,0.3076562294091054,1.15,0
0.20101266521179398,0.798987334788206,1.43,380
0.5275873718251861,0.4724126281748139,1.56,0
0.19769420503014984,0.8023057949698502,1.59,390
0.8222984913594084,0.17770150864059164,1.06,0
0.22969516895507092,0.7703048310449291,1.51,320
0.4712551361587884,0.5287448638412116,1.66,20
0.6435601613834594,0.3564398386165406,1.24,0
0.11161158888025113,0.8883884111197489,1.51,620
0.4558535958998481,0.5441464041001519,1.96,20
0.580185756142061,0.419814243857939,1.34,0
0.42456591045843806,0.5754340895415619,1.64,60
0.8512434133534635,0.14875658664653646,1.04,0
0.8551109005048192,0.1448890994951808,1.04,0
0.7734356167646275,0.22656438323537254,1.1,0
0.7250308321684984,0.2749691678315016,1.14,0
0.2398249315666039,0.7601750684333961,1.65,280
0.10328642631275163,0.8967135736872484,1.19,630
0.6560652256361892,0.3439347743638108,1.2,0
0.5834529447036813,0.41654705529631875,1.3,0
0.6340897918514443,0.3659102081485557,1.22,0
0.6312254110921786,0.36877458890782144,1.24,0
0.5042151865817597,0.4957848134182403,2.08,0
0.6835456659273582,0.3164543340726418,1.19,0
0.7719224376525751,0.22807756234742493,1.11,0
0.2867785231549725,0.7132214768450276,1.59,250
0.8697119129987827,0.1302880870012173,1.04,0
0.5831924801524605,0.4168075198475395,1.31,0
0.6965783793524842,0.30342162064751577,1.18,0
0.5109132859541793,0.4890867140458207,1.5,0
0.6922513755680257,0.30774862443197426,1.19,0
0.5472461674241,0.45275383257589996,1.48,0
0.8307030482868623,0.16929695171313774,1.04,0
0.1564329224597989,0.8435670775402011,1.29,500
0.5657691183318238,0.43423088166817625,1.36,0
0.18750760234482933,0.8124923976551707,1.37,400
0.6262234931860476,0.37377650681395236,1.29,0
0.7942634772233363,0.20573652277666366,1.08,0
0.4359175623428302,0.5640824376571698,1.7,50
0.4150788187272683,0.5849211812727317,1.79,60
0.11724137763910214,0.8827586223608979,1.25,590
0.8005281241630028,0.19947187583699721,1.05,0
0.48632102294666013,0.5136789770533399,1.63,20
0.35415599984861634,0.6458440001513837,1.76,110
0.3801197525035396,0.6198802474964604,1.55,120
0.34474220150864776,0.6552577984913522,1.62,160
0.6574252621198422,0.3425747378801578,1.19,0
0.6112821458966852,0.38871785410331483,1.25,0
0.4020514822451438,0.5979485177548562,1.73,90
0.13037364694044848,0.8696263530595515,1.33,530
0.6768128179239674,0.3231871820760326,1.18,0
0.3300293079561558,0.6699706920438442,1.82,180
0.19614051494024418,0.8038594850597558,1.45,420
0.5450463722921113,0.4549536277078887,1.37,0
0.35044178834031703,0.649558211659683,1.51,140
0.21098093161959658,0.7890190683804035,1.5,380
0.7842203208722937,0.21577967912770635,1.09,0
0.4282936281631231,0.5717063718368769,1.66,60
0.6080250186658127,0.3919749813341873,1.33,0
0.15564459981396955,0.8443554001860305,1.51,510
0.418190987121811,0.581809012878189,2.0,70
0.7835897559849587,0.21641024401504128,1.09,0
0.4120065013814782,0.5879934986185218,1.75,70
0.33487584962994543,0.6651241503700546,1.75,150
0.40831041062363416,0.5916895893763658,1.79,50
0.42265384794368127,0.5773461520563188,1.7,60
0.6066022690965645,0.39339773090343555,1.28,0
0.8268089435135056,0.17319105648649435,1.04,0
0.7987234517480108,0.20127654825198915,1.09,0
0.7960934897494065,0.20390651025059348,1.08,0
0.891144591821083,0.10885540817891703,1.04,0
0.8966940364228368,0.10330596357716315,1.01,0
0.2818483273591911,0.7181516726408089,1.58,190
0.5327579956617242,0.4672420043382758,1.45,0
0.5161135210964014,0.4838864789035986,1.61,0
0.38488149486046574,0.6151185051395343,1.76,80
0.8574241905588095,0.14257580944119053,1.04,0
0.45595101382575004,0.5440489861742499,1.85,40
0.8228224757019327,0.17717752429806732,1.05,0
0.1487861594511892,0.8512138405488108,1.29,540
0.42197313999669533,0.5780268600033047,1.73,50
0.7141884938279982,0.2858115061720018,1.13,0
0.8181549505073217,0.18184504949267832,1.05,0
0.5996247842821593,0.40037521571784074,1.36,0
0.8366052304602203,0.16339476953977972,1.02,0
0.8966738221306395,0.10332617786936049,1.02,0
0.43592550447171186,0.5640744955282881,1.43,50
0.1900494969630284,0.8099505030369716,1.51,400
0.28287789403666014,0.7171221059633399,1.78,240
0.7477343972644527,0.2522656027355473,1.13,0
0.751485293067839,0.24851470693216104,1.13,0
0.46161287605194856,0.5383871239480514,1.98,20
0.7905152526553663,0.20948474734463374,1.09,0
0.27227680599909754,0.7277231940009025,1.51,270
0.4992142941295053,0.5007857058704948,1.54,0
0.8917281324986226,0.1082718675013774,1.02,0
0.16252931587979758,0.8374706841202024,1.41,460
0.49111055993223957,0.5088894400677604,1.64,10
0.8681360768202215,0.13186392317977846,1.04,0
0.8487095917502514,0.1512904082497486,1.06,0
0.4872916093452494,0.5127083906547506,1.63,0
0.8550326064365104,0.14496739356348964,1.03,0
0.3816593714585703,0.6183406285414297,1.77,90
0.12242691958918064,0.8775730804108194,1.43,570
0.273856182387469,0.726143817612531,1.69,240
0.10844962142440472,0.8915503785755953,1.27,610
0.3169061334468941,0.6830938665531059,1.7,160
0.41578086776444556,0.5842191322355544,1.53,40
0.6740477477527165,0.3259522522472835,1.22,0
0.3129295637063063,0.6870704362936937,1.69,180
0.7629958851364809,0.23700411486351913,1.11,0
0.691790475188621,0.308209524811379,1.2,0
0.45184756159361594,0.5481524384063841,1.59,10
0.3528715269771443,0.6471284730228557,1.69,150
0.5004578610491639,0.4995421389508361,1.65,0
0.8485537686757691,0.15144623132423085,1.05,0
0.5778068382470684,0.42219316175293164,1.35,0
0.42559911918025134,0.5744008808197487,1.7,50
0.16927438944746476,0.8307256105525352,1.55,410
0.3099865580156742,0.6900134419843258,1.6,200
0.7287878723034534,0.27121212769654657,1.11,0
0.8961667355164399,0.10383326448356012,1.02,0
0.8640718886042625,0.13592811139573746,1.02,0
0.21996081116736077,0.7800391888326392,1.41,360
0.5801804837309766,0.41981951626902336,1.34,0
0.7949121030884106,0.20508789691158935,1.08,0
0.6175791377494568,0.38242086225054317,1.28,0
0.2837903702390469,0.716209629760953,1.61,240
0.4602785570795258,0.5397214429204742,1.81,10
0.6356788142078748,0.36432118579212525,1.22,0
0.8681529679267119,0.13184703207328807,1.03,0
0.8765358483294784,0.1234641516705216,1.02,0
0.7854709734083974,0.21452902659160256,1.13,0
0.8898787256475833,0.1101212743524167,1.02,0
0.4952099900222667,0.5047900099777334,1.7,0
0.8795330443258154,0.12046695567418464,1.03,0
0.864705658961566,0.13529434103843396,1.02,0
